Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[cell line]	Characteristics[disease]	Characteristics[organism part]	Characteristics[cell cycle phase]	Material Type	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Comment[ORIENTATION]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[SPOT_LENGTH]	Comment[READ_INDEX_1_BASE_COORD]	Protocol REF	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Factor Value[cell cycle phase]	Factor Value[single cell identifier]
S58	ERS1979334	SAMEA104354356	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	S	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S58	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	665	745	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S58	sequencing assay	ERX2233680	2015_02_13_8D_plate_3_S58_L000_R2_001.fastq.gz	2015_02_13_8D_plate_3_S58_L000_R2_001.fastq.gz	ERR2177317	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2177317/ERR2177317_2.fastq.gz	302	152	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	S	S58
S60	ERS1979335	SAMEA104354357	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	S	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S60	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	723	808	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S60	sequencing assay	ERX2233681	2015_02_13_8E_plate_3_S60_L000_R1_001.fastq.gz	2015_02_13_8E_plate_3_S60_L000_R1_001.fastq.gz	ERR2177318	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2177318/ERR2177318_1.fastq.gz	298	150	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	S	S60
S60	ERS1979335	SAMEA104354357	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	S	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S60	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	723	808	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S60	sequencing assay	ERX2233681	2015_02_13_8E_plate_3_S60_L000_R2_001.fastq.gz	2015_02_13_8E_plate_3_S60_L000_R2_001.fastq.gz	ERR2177318	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2177318/ERR2177318_2.fastq.gz	64	33	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	S	S60
S61	ERS1979336	SAMEA104354358	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	S	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S61	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	760	863	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S61	sequencing assay	ERX2233682	2015_02_13_8E_plate_4_S61_L000_R1_001.fastq.gz	2015_02_13_8E_plate_4_S61_L000_R1_001.fastq.gz	ERR2177319	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2177319/ERR2177319_1.fastq.gz	302	152	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	S	S61
S61	ERS1979336	SAMEA104354358	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	S	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S61	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	760	863	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S61	sequencing assay	ERX2233682	2015_02_13_8E_plate_4_S61_L000_R2_001.fastq.gz	2015_02_13_8E_plate_4_S61_L000_R2_001.fastq.gz	ERR2177319	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2177319/ERR2177319_2.fastq.gz	302	152	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	S	S61
S62	ERS1979337	SAMEA104354359	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	S	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S62	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	629	699	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S62	sequencing assay	ERX2233683	2015_02_13_8F_plate_4_S62_L000_R1_001.fastq.gz	2015_02_13_8F_plate_4_S62_L000_R1_001.fastq.gz	ERR2177320	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2177320/ERR2177320_1.fastq.gz	302	152	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	S	S62
S62	ERS1979337	SAMEA104354359	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	S	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S62	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	629	699	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S62	sequencing assay	ERX2233683	2015_02_13_8F_plate_4_S62_L000_R2_001.fastq.gz	2015_02_13_8F_plate_4_S62_L000_R2_001.fastq.gz	ERR2177320	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2177320/ERR2177320_2.fastq.gz	64	33	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	S	S62
S63	ERS1979338	SAMEA104354360	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	S	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S63	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	524	597	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S63	sequencing assay	ERX2233684	2015_02_13_8G_plate_4_S63_L000_R1_001.fastq.gz	2015_02_13_8G_plate_4_S63_L000_R1_001.fastq.gz	ERR2177321	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2177321/ERR2177321_1.fastq.gz	298	150	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	S	S63
S63	ERS1979338	SAMEA104354360	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	S	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S63	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	524	597	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S63	sequencing assay	ERX2233684	2015_02_13_8G_plate_4_S63_L000_R2_001.fastq.gz	2015_02_13_8G_plate_4_S63_L000_R2_001.fastq.gz	ERR2177321	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2177321/ERR2177321_2.fastq.gz	80	41	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	S	S63
S66	ERS1979339	SAMEA104354361	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S66	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	635	695	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S66	sequencing assay	ERX2233685	2015_02_13_9B_plate_4_S66_L000_R1_001.fastq.gz	2015_02_13_9B_plate_4_S66_L000_R1_001.fastq.gz	ERR2177322	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2177322/ERR2177322_1.fastq.gz	192	97	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S66
S66	ERS1979339	SAMEA104354361	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S66	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	635	695	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S66	sequencing assay	ERX2233685	2015_02_13_9B_plate_4_S66_L000_R2_001.fastq.gz	2015_02_13_9B_plate_4_S66_L000_R2_001.fastq.gz	ERR2177322	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2177322/ERR2177322_2.fastq.gz	106	54	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S66
S84	ERS1979340	SAMEA104354362	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S84	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	752	847	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S84	sequencing assay	ERX2233686	2015_02_13_9C_plate_3_S84_L000_R1_001.fastq.gz	2015_02_13_9C_plate_3_S84_L000_R1_001.fastq.gz	ERR2177323	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2177323/ERR2177323_1.fastq.gz	302	152	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S84
S84	ERS1979340	SAMEA104354362	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S84	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	752	847	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S84	sequencing assay	ERX2233686	2015_02_13_9C_plate_3_S84_L000_R2_001.fastq.gz	2015_02_13_9C_plate_3_S84_L000_R2_001.fastq.gz	ERR2177323	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2177323/ERR2177323_2.fastq.gz	64	33	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S84
S67	ERS1979341	SAMEA104354363	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S67	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	567	614	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S67	sequencing assay	ERX2233687	2015_02_13_9C_plate_4_S67_L000_R1_001.fastq.gz	2015_02_13_9C_plate_4_S67_L000_R1_001.fastq.gz	ERR2177324	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2177324/ERR2177324_1.fastq.gz	298	150	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S67
S67	ERS1979341	SAMEA104354363	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S67	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	567	614	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S67	sequencing assay	ERX2233687	2015_02_13_9C_plate_4_S67_L000_R2_001.fastq.gz	2015_02_13_9C_plate_4_S67_L000_R2_001.fastq.gz	ERR2177324	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2177324/ERR2177324_2.fastq.gz	76	39	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S67
S96	ERS1979342	SAMEA104354364	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S96	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	610	694	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S96	sequencing assay	ERX2233688	2015_02_13_9D_plate_3_S96_L000_R1_001.fastq.gz	2015_02_13_9D_plate_3_S96_L000_R1_001.fastq.gz	ERR2177325	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2177325/ERR2177325_1.fastq.gz	272	137	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S96
S96	ERS1979342	SAMEA104354364	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S96	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	610	694	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S96	sequencing assay	ERX2233688	2015_02_13_9D_plate_3_S96_L000_R2_001.fastq.gz	2015_02_13_9D_plate_3_S96_L000_R2_001.fastq.gz	ERR2177325	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2177325/ERR2177325_2.fastq.gz	302	152	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S96
S68	ERS1979343	SAMEA104354365	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S68	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	611	665	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S68	sequencing assay	ERX2233689	2015_02_13_9D_plate_4_S68_L000_R1_001.fastq.gz	2015_02_13_9D_plate_4_S68_L000_R1_001.fastq.gz	ERR2177326	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2177326/ERR2177326_1.fastq.gz	300	151	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S68
S68	ERS1979343	SAMEA104354365	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S68	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	611	665	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S68	sequencing assay	ERX2233689	2015_02_13_9D_plate_4_S68_L000_R2_001.fastq.gz	2015_02_13_9D_plate_4_S68_L000_R2_001.fastq.gz	ERR2177326	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2177326/ERR2177326_2.fastq.gz	134	68	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S68
S69	ERS1979344	SAMEA104354366	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S69	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	630	692	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S69	sequencing assay	ERX2233690	2015_02_13_9E_plate_4_S69_L000_R1_001.fastq.gz	2015_02_13_9E_plate_4_S69_L000_R1_001.fastq.gz	ERR2177327	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2177327/ERR2177327_1.fastq.gz	300	151	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S69
S69	ERS1979344	SAMEA104354366	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S69	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	630	692	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S69	sequencing assay	ERX2233690	2015_02_13_9E_plate_4_S69_L000_R2_001.fastq.gz	2015_02_13_9E_plate_4_S69_L000_R2_001.fastq.gz	ERR2177327	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2177327/ERR2177327_2.fastq.gz	64	33	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S69
S70	ERS1979345	SAMEA104354367	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S70	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	612	687	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S70	sequencing assay	ERX2233691	2015_02_13_9F_plate_4_S70_L000_R1_001.fastq.gz	2015_02_13_9F_plate_4_S70_L000_R1_001.fastq.gz	ERR2177328	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2177328/ERR2177328_1.fastq.gz	302	152	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S70
S70	ERS1979345	SAMEA104354367	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S70	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	612	687	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S70	sequencing assay	ERX2233691	2015_02_13_9F_plate_4_S70_L000_R2_001.fastq.gz	2015_02_13_9F_plate_4_S70_L000_R2_001.fastq.gz	ERR2177328	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2177328/ERR2177328_2.fastq.gz	64	33	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S70
S71	ERS1979346	SAMEA104354368	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S71	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	529	613	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S71	sequencing assay	ERX2233692	2015_02_13_9G_plate_4_S71_L000_R1_001.fastq.gz	2015_02_13_9G_plate_4_S71_L000_R1_001.fastq.gz	ERR2177329	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2177329/ERR2177329_1.fastq.gz	300	151	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S71
S71	ERS1979346	SAMEA104354368	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S71	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	529	613	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S71	sequencing assay	ERX2233692	2015_02_13_9G_plate_4_S71_L000_R2_001.fastq.gz	2015_02_13_9G_plate_4_S71_L000_R2_001.fastq.gz	ERR2177329	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2177329/ERR2177329_2.fastq.gz	64	33	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S71
S72	ERS1979347	SAMEA104354369	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S72	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	653	735	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S72	sequencing assay	ERX2233693	2015_02_13_9H_plate_4_S72_L000_R1_001.fastq.gz	2015_02_13_9H_plate_4_S72_L000_R1_001.fastq.gz	ERR2177330	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2177330/ERR2177330_1.fastq.gz	302	152	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S72
S72	ERS1979347	SAMEA104354369	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S72	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	653	735	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S72	sequencing assay	ERX2233693	2015_02_13_9H_plate_4_S72_L000_R2_001.fastq.gz	2015_02_13_9H_plate_4_S72_L000_R2_001.fastq.gz	ERR2177330	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2177330/ERR2177330_2.fastq.gz	64	33	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S72
S81	ERS1979348	SAMEA104354370	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S81	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	671	758	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S81	sequencing assay	ERX2233694	2015_02_16_10D_plate_3_S81_L000_R1_001.fastq.gz	2015_02_16_10D_plate_3_S81_L000_R1_001.fastq.gz	ERR2177331	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2177331/ERR2177331_1.fastq.gz	280	141	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S81
S81	ERS1979348	SAMEA104354370	Homo sapiens	MLS 1765-92	myxoid liposarcoma	adipose tissue	G2/M	cell	P-MTAB-68727	P-MTAB-68726	P-MTAB-68728	P-MTAB-68729	S81	PAIRED	Oligo-dT	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	671	758	5'-3'-3'-5'	P-MTAB-68730	Genomics Core facility at the University of Gothenburg	S81	sequencing assay	ERX2233694	2015_02_16_10D_plate_3_S81_L000_R2_001.fastq.gz	2015_02_16_10D_plate_3_S81_L000_R2_001.fastq.gz	ERR2177331	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2177331/ERR2177331_2.fastq.gz	64	33	P-MTAB-68731	P-MTAB-68732	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6142/E-MTAB-6142.processed.1.zip	G2/M	S81
